language,module,category,deck_id,deck_title,deck_description,item_index,prompt,answer,answers_json,plural_answers_json,infinitive,translation,form_label,tense_tag,person_tag,is_imperfect,source_rank,source_text,story_id,story_title,story_level,story_unlock_percent,story_target_cefr,story_difficulty_notes,story_approx_word_count,story_text,raw_json
es,verbs,subjuntivo_pasado,ir,ir,to go,44,subjuntivo pasado - vosotros,fuerais | fueseis,"[""fuerais | fueseis""]",,ir,to go,subjuntivo pasado - vosotros,subjuntivo_pasado,vosotros,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""subjuntivo pasado - vosotros"", ""answer"": ""fuerais | fueseis"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": ""vosotros""}}"
es,verbs,subjuntivo_pasado,ir,ir,to go,45,subjuntivo pasado - ellos/ellas/ustedes,fueran | fuesen,"[""fueran | fuesen""]",,ir,to go,subjuntivo pasado - ellos/ellas/ustedes,subjuntivo_pasado,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""subjuntivo pasado - ellos/ellas/ustedes"", ""answer"": ""fueran | fuesen"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,imperativo,ir,ir,to go,46,imperativo positivo - tú,ve,"[""ve""]",,ir,to go,imperativo positivo - tú,imperativo,tú,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""imperativo positivo - tú"", ""answer"": ""ve"", ""tenseTag"": ""imperativo"", ""personTag"": ""tú""}}"
es,verbs,imperativo,ir,ir,to go,47,imperativo positivo - vos,andá,"[""andá""]",,ir,to go,imperativo positivo - vos,imperativo,vos,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""imperativo positivo - vos"", ""answer"": ""andá"", ""tenseTag"": ""imperativo"", ""personTag"": ""vos""}}"
es,verbs,imperativo,ir,ir,to go,48,imperativo positivo,vayas,"[""vayas""]",,ir,to go,imperativo positivo,imperativo,,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""imperativo positivo"", ""answer"": ""vayas"", ""tenseTag"": ""imperativo"", ""personTag"": null}}"
es,verbs,imperativo,ir,ir,to go,49,imperativo positivo - él/ella/usted,vaya,"[""vaya""]",,ir,to go,imperativo positivo - él/ella/usted,imperativo,él_ella_usted,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""imperativo positivo - él/ella/usted"", ""answer"": ""vaya"", ""tenseTag"": ""imperativo"", ""personTag"": ""él_ella_usted""}}"
es,verbs,imperativo,ir,ir,to go,50,imperativo positivo - nosotros,vayamos,"[""vayamos""]",,ir,to go,imperativo positivo - nosotros,imperativo,nosotros,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""imperativo positivo - nosotros"", ""answer"": ""vayamos"", ""tenseTag"": ""imperativo"", ""personTag"": ""nosotros""}}"
es,verbs,imperativo,ir,ir,to go,51,imperativo positivo - vosotros,id,"[""id""]",,ir,to go,imperativo positivo - vosotros,imperativo,vosotros,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""imperativo positivo - vosotros"", ""answer"": ""id"", ""tenseTag"": ""imperativo"", ""personTag"": ""vosotros""}}"
es,verbs,imperativo,ir,ir,to go,52,imperativo positivo - ellos/ellas/ustedes,vayan,"[""vayan""]",,ir,to go,imperativo positivo - ellos/ellas/ustedes,imperativo,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""imperativo positivo - ellos/ellas/ustedes"", ""answer"": ""vayan"", ""tenseTag"": ""imperativo"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,subjuntivo_futuro,ir,ir,to go,53,subjuntivo futuro - yo,fuere,"[""fuere""]",,ir,to go,subjuntivo futuro - yo,subjuntivo_futuro,yo,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""subjuntivo futuro - yo"", ""answer"": ""fuere"", ""tenseTag"": ""subjuntivo_futuro"", ""personTag"": ""yo""}}"
es,verbs,subjuntivo_futuro,ir,ir,to go,54,subjuntivo futuro,fueres,"[""fueres""]",,ir,to go,subjuntivo futuro,subjuntivo_futuro,,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""subjuntivo futuro"", ""answer"": ""fueres"", ""tenseTag"": ""subjuntivo_futuro"", ""personTag"": null}}"
es,verbs,subjuntivo_futuro,ir,ir,to go,55,subjuntivo futuro - él/ella/usted,fuere,"[""fuere""]",,ir,to go,subjuntivo futuro - él/ella/usted,subjuntivo_futuro,él_ella_usted,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""subjuntivo futuro - él/ella/usted"", ""answer"": ""fuere"", ""tenseTag"": ""subjuntivo_futuro"", ""personTag"": ""él_ella_usted""}}"
es,verbs,subjuntivo_futuro,ir,ir,to go,56,subjuntivo futuro - nosotros,fuéremos,"[""fuéremos""]",,ir,to go,subjuntivo futuro - nosotros,subjuntivo_futuro,nosotros,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""subjuntivo futuro - nosotros"", ""answer"": ""fuéremos"", ""tenseTag"": ""subjuntivo_futuro"", ""personTag"": ""nosotros""}}"
es,verbs,subjuntivo_futuro,ir,ir,to go,57,subjuntivo futuro - vosotros,fuereis,"[""fuereis""]",,ir,to go,subjuntivo futuro - vosotros,subjuntivo_futuro,vosotros,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""subjuntivo futuro - vosotros"", ""answer"": ""fuereis"", ""tenseTag"": ""subjuntivo_futuro"", ""personTag"": ""vosotros""}}"
es,verbs,subjuntivo_futuro,ir,ir,to go,58,subjuntivo futuro - ellos/ellas/ustedes,fueren,"[""fueren""]",,ir,to go,subjuntivo futuro - ellos/ellas/ustedes,subjuntivo_futuro,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""ir"", ""form"": {""label"": ""subjuntivo futuro - ellos/ellas/ustedes"", ""answer"": ""fueren"", ""tenseTag"": ""subjuntivo_futuro"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,infinitivo,dar,dar,to give,1,infinitivo,dar,"[""dar""]",,dar,to give,infinitivo,infinitivo,,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""infinitivo"", ""answer"": ""dar"", ""tenseTag"": ""infinitivo"", ""personTag"": null}}"
es,verbs,gerundio,dar,dar,to give,2,gerundio,dando,"[""dando""]",,dar,to give,gerundio,gerundio,,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""gerundio"", ""answer"": ""dando"", ""tenseTag"": ""gerundio"", ""personTag"": null}}"
es,verbs,participio,dar,dar,to give,3,participio,dado,"[""dado""]",,dar,to give,participio,participio,,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""participio"", ""answer"": ""dado"", ""tenseTag"": ""participio"", ""personTag"": null}}"
es,verbs,presente,dar,dar,to give,4,presente - yo,doy,"[""doy""]",,dar,to give,presente - yo,presente,yo,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""presente - yo"", ""answer"": ""doy"", ""tenseTag"": ""presente"", ""personTag"": ""yo""}}"
es,verbs,presente,dar,dar,to give,5,presente,das,"[""das""]",,dar,to give,presente,presente,,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""presente"", ""answer"": ""das"", ""tenseTag"": ""presente"", ""personTag"": null}}"
es,verbs,presente,dar,dar,to give,6,presente - él/ella/usted,da,"[""da""]",,dar,to give,presente - él/ella/usted,presente,él_ella_usted,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""presente - él/ella/usted"", ""answer"": ""da"", ""tenseTag"": ""presente"", ""personTag"": ""él_ella_usted""}}"
es,verbs,presente,dar,dar,to give,7,presente - nosotros,damos,"[""damos""]",,dar,to give,presente - nosotros,presente,nosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""presente - nosotros"", ""answer"": ""damos"", ""tenseTag"": ""presente"", ""personTag"": ""nosotros""}}"
es,verbs,presente,dar,dar,to give,8,presente - vosotros,dais,"[""dais""]",,dar,to give,presente - vosotros,presente,vosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""presente - vosotros"", ""answer"": ""dais"", ""tenseTag"": ""presente"", ""personTag"": ""vosotros""}}"
es,verbs,presente,dar,dar,to give,9,presente - ellos/ellas/ustedes,dan,"[""dan""]",,dar,to give,presente - ellos/ellas/ustedes,presente,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""presente - ellos/ellas/ustedes"", ""answer"": ""dan"", ""tenseTag"": ""presente"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,imperfecto,dar,dar,to give,10,imperfecto - yo,daba,"[""daba""]",,dar,to give,imperfecto - yo,imperfecto,yo,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""imperfecto - yo"", ""answer"": ""daba"", ""tenseTag"": ""imperfecto"", ""personTag"": ""yo""}}"
es,verbs,imperfecto,dar,dar,to give,11,imperfecto,dabas,"[""dabas""]",,dar,to give,imperfecto,imperfecto,,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""imperfecto"", ""answer"": ""dabas"", ""tenseTag"": ""imperfecto"", ""personTag"": null}}"
es,verbs,imperfecto,dar,dar,to give,12,imperfecto - él/ella/usted,daba,"[""daba""]",,dar,to give,imperfecto - él/ella/usted,imperfecto,él_ella_usted,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""imperfecto - él/ella/usted"", ""answer"": ""daba"", ""tenseTag"": ""imperfecto"", ""personTag"": ""él_ella_usted""}}"
es,verbs,imperfecto,dar,dar,to give,13,imperfecto - nosotros,dábamos,"[""dábamos""]",,dar,to give,imperfecto - nosotros,imperfecto,nosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""imperfecto - nosotros"", ""answer"": ""dábamos"", ""tenseTag"": ""imperfecto"", ""personTag"": ""nosotros""}}"
es,verbs,imperfecto,dar,dar,to give,14,imperfecto - vosotros,dabais,"[""dabais""]",,dar,to give,imperfecto - vosotros,imperfecto,vosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""imperfecto - vosotros"", ""answer"": ""dabais"", ""tenseTag"": ""imperfecto"", ""personTag"": ""vosotros""}}"
es,verbs,imperfecto,dar,dar,to give,15,imperfecto - ellos/ellas/ustedes,daban,"[""daban""]",,dar,to give,imperfecto - ellos/ellas/ustedes,imperfecto,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""imperfecto - ellos/ellas/ustedes"", ""answer"": ""daban"", ""tenseTag"": ""imperfecto"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,indefinido,dar,dar,to give,16,indefinido - yo,di,"[""di""]",,dar,to give,indefinido - yo,indefinido,yo,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""indefinido - yo"", ""answer"": ""di"", ""tenseTag"": ""indefinido"", ""personTag"": ""yo""}}"
es,verbs,indefinido,dar,dar,to give,17,indefinido,diste,"[""diste""]",,dar,to give,indefinido,indefinido,,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""indefinido"", ""answer"": ""diste"", ""tenseTag"": ""indefinido"", ""personTag"": null}}"
es,verbs,indefinido,dar,dar,to give,18,indefinido - él/ella/usted,dio,"[""dio""]",,dar,to give,indefinido - él/ella/usted,indefinido,él_ella_usted,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""indefinido - él/ella/usted"", ""answer"": ""dio"", ""tenseTag"": ""indefinido"", ""personTag"": ""él_ella_usted""}}"
es,verbs,indefinido,dar,dar,to give,19,indefinido - nosotros,dimos,"[""dimos""]",,dar,to give,indefinido - nosotros,indefinido,nosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""indefinido - nosotros"", ""answer"": ""dimos"", ""tenseTag"": ""indefinido"", ""personTag"": ""nosotros""}}"
es,verbs,indefinido,dar,dar,to give,20,indefinido - vosotros,disteis,"[""disteis""]",,dar,to give,indefinido - vosotros,indefinido,vosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""indefinido - vosotros"", ""answer"": ""disteis"", ""tenseTag"": ""indefinido"", ""personTag"": ""vosotros""}}"
es,verbs,indefinido,dar,dar,to give,21,indefinido - ellos/ellas/ustedes,dieron,"[""dieron""]",,dar,to give,indefinido - ellos/ellas/ustedes,indefinido,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""indefinido - ellos/ellas/ustedes"", ""answer"": ""dieron"", ""tenseTag"": ""indefinido"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,futuro,dar,dar,to give,22,futuro - yo,daré,"[""daré""]",,dar,to give,futuro - yo,futuro,yo,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""futuro - yo"", ""answer"": ""daré"", ""tenseTag"": ""futuro"", ""personTag"": ""yo""}}"
es,verbs,futuro,dar,dar,to give,23,futuro,darás,"[""darás""]",,dar,to give,futuro,futuro,,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""futuro"", ""answer"": ""darás"", ""tenseTag"": ""futuro"", ""personTag"": null}}"
es,verbs,futuro,dar,dar,to give,24,futuro - él/ella/usted,dará,"[""dará""]",,dar,to give,futuro - él/ella/usted,futuro,él_ella_usted,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""futuro - él/ella/usted"", ""answer"": ""dará"", ""tenseTag"": ""futuro"", ""personTag"": ""él_ella_usted""}}"
es,verbs,futuro,dar,dar,to give,25,futuro - nosotros,daremos,"[""daremos""]",,dar,to give,futuro - nosotros,futuro,nosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""futuro - nosotros"", ""answer"": ""daremos"", ""tenseTag"": ""futuro"", ""personTag"": ""nosotros""}}"
es,verbs,futuro,dar,dar,to give,26,futuro - vosotros,daréis,"[""daréis""]",,dar,to give,futuro - vosotros,futuro,vosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""futuro - vosotros"", ""answer"": ""daréis"", ""tenseTag"": ""futuro"", ""personTag"": ""vosotros""}}"
es,verbs,futuro,dar,dar,to give,27,futuro - ellos/ellas/ustedes,darán,"[""darán""]",,dar,to give,futuro - ellos/ellas/ustedes,futuro,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""futuro - ellos/ellas/ustedes"", ""answer"": ""darán"", ""tenseTag"": ""futuro"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,condicional,dar,dar,to give,28,condicional - yo,daría,"[""daría""]",,dar,to give,condicional - yo,condicional,yo,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""condicional - yo"", ""answer"": ""daría"", ""tenseTag"": ""condicional"", ""personTag"": ""yo""}}"
es,verbs,condicional,dar,dar,to give,29,condicional,darías,"[""darías""]",,dar,to give,condicional,condicional,,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""condicional"", ""answer"": ""darías"", ""tenseTag"": ""condicional"", ""personTag"": null}}"
es,verbs,condicional,dar,dar,to give,30,condicional - él/ella/usted,daría,"[""daría""]",,dar,to give,condicional - él/ella/usted,condicional,él_ella_usted,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""condicional - él/ella/usted"", ""answer"": ""daría"", ""tenseTag"": ""condicional"", ""personTag"": ""él_ella_usted""}}"
es,verbs,condicional,dar,dar,to give,31,condicional - nosotros,daríamos,"[""daríamos""]",,dar,to give,condicional - nosotros,condicional,nosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""condicional - nosotros"", ""answer"": ""daríamos"", ""tenseTag"": ""condicional"", ""personTag"": ""nosotros""}}"
es,verbs,condicional,dar,dar,to give,32,condicional - vosotros,daríais,"[""daríais""]",,dar,to give,condicional - vosotros,condicional,vosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""condicional - vosotros"", ""answer"": ""daríais"", ""tenseTag"": ""condicional"", ""personTag"": ""vosotros""}}"
es,verbs,condicional,dar,dar,to give,33,condicional - ellos/ellas/ustedes,darían,"[""darían""]",,dar,to give,condicional - ellos/ellas/ustedes,condicional,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""condicional - ellos/ellas/ustedes"", ""answer"": ""darían"", ""tenseTag"": ""condicional"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,subjuntivo_presente,dar,dar,to give,34,subjuntivo presente - yo,dé,"[""dé""]",,dar,to give,subjuntivo presente - yo,subjuntivo_presente,yo,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""subjuntivo presente - yo"", ""answer"": ""dé"", ""tenseTag"": ""subjuntivo_presente"", ""personTag"": ""yo""}}"
es,verbs,subjuntivo_presente,dar,dar,to give,35,subjuntivo presente,des,"[""des""]",,dar,to give,subjuntivo presente,subjuntivo_presente,,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""subjuntivo presente"", ""answer"": ""des"", ""tenseTag"": ""subjuntivo_presente"", ""personTag"": null}}"
es,verbs,subjuntivo_presente,dar,dar,to give,36,subjuntivo presente - él/ella/usted,dé,"[""dé""]",,dar,to give,subjuntivo presente - él/ella/usted,subjuntivo_presente,él_ella_usted,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""subjuntivo presente - él/ella/usted"", ""answer"": ""dé"", ""tenseTag"": ""subjuntivo_presente"", ""personTag"": ""él_ella_usted""}}"
es,verbs,subjuntivo_presente,dar,dar,to give,37,subjuntivo presente - nosotros,demos,"[""demos""]",,dar,to give,subjuntivo presente - nosotros,subjuntivo_presente,nosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""subjuntivo presente - nosotros"", ""answer"": ""demos"", ""tenseTag"": ""subjuntivo_presente"", ""personTag"": ""nosotros""}}"
es,verbs,subjuntivo_presente,dar,dar,to give,38,subjuntivo presente - vosotros,deis,"[""deis""]",,dar,to give,subjuntivo presente - vosotros,subjuntivo_presente,vosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""subjuntivo presente - vosotros"", ""answer"": ""deis"", ""tenseTag"": ""subjuntivo_presente"", ""personTag"": ""vosotros""}}"
es,verbs,subjuntivo_presente,dar,dar,to give,39,subjuntivo presente - ellos/ellas/ustedes,den,"[""den""]",,dar,to give,subjuntivo presente - ellos/ellas/ustedes,subjuntivo_presente,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""subjuntivo presente - ellos/ellas/ustedes"", ""answer"": ""den"", ""tenseTag"": ""subjuntivo_presente"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,subjuntivo_pasado,dar,dar,to give,40,subjuntivo pasado - yo,diera | diese,"[""diera | diese""]",,dar,to give,subjuntivo pasado - yo,subjuntivo_pasado,yo,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""subjuntivo pasado - yo"", ""answer"": ""diera | diese"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": ""yo""}}"
es,verbs,subjuntivo_pasado,dar,dar,to give,41,subjuntivo pasado,dieras | dieses,"[""dieras | dieses""]",,dar,to give,subjuntivo pasado,subjuntivo_pasado,,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""subjuntivo pasado"", ""answer"": ""dieras | dieses"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": null}}"
es,verbs,subjuntivo_pasado,dar,dar,to give,42,subjuntivo pasado - él/ella/usted,diera | diese,"[""diera | diese""]",,dar,to give,subjuntivo pasado - él/ella/usted,subjuntivo_pasado,él_ella_usted,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""subjuntivo pasado - él/ella/usted"", ""answer"": ""diera | diese"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": ""él_ella_usted""}}"
es,verbs,subjuntivo_pasado,dar,dar,to give,43,subjuntivo pasado - nosotros,diéramos | diésemos,"[""diéramos | diésemos""]",,dar,to give,subjuntivo pasado - nosotros,subjuntivo_pasado,nosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""subjuntivo pasado - nosotros"", ""answer"": ""diéramos | diésemos"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": ""nosotros""}}"
es,verbs,subjuntivo_pasado,dar,dar,to give,44,subjuntivo pasado - vosotros,dierais | dieseis,"[""dierais | dieseis""]",,dar,to give,subjuntivo pasado - vosotros,subjuntivo_pasado,vosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""subjuntivo pasado - vosotros"", ""answer"": ""dierais | dieseis"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": ""vosotros""}}"
es,verbs,subjuntivo_pasado,dar,dar,to give,45,subjuntivo pasado - ellos/ellas/ustedes,dieran | diesen,"[""dieran | diesen""]",,dar,to give,subjuntivo pasado - ellos/ellas/ustedes,subjuntivo_pasado,ellos_ellas_ustedes,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""subjuntivo pasado - ellos/ellas/ustedes"", ""answer"": ""dieran | diesen"", ""tenseTag"": ""subjuntivo_pasado"", ""personTag"": ""ellos_ellas_ustedes""}}"
es,verbs,imperativo,dar,dar,to give,46,imperativo positivo,da,"[""da""]",,dar,to give,imperativo positivo,imperativo,,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""imperativo positivo"", ""answer"": ""da"", ""tenseTag"": ""imperativo"", ""personTag"": null}}"
es,verbs,imperativo,dar,dar,to give,47,imperativo positivo,des,"[""des""]",,dar,to give,imperativo positivo,imperativo,,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""imperativo positivo"", ""answer"": ""des"", ""tenseTag"": ""imperativo"", ""personTag"": null}}"
es,verbs,imperativo,dar,dar,to give,48,imperativo positivo - él/ella/usted,dé,"[""dé""]",,dar,to give,imperativo positivo - él/ella/usted,imperativo,él_ella_usted,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""imperativo positivo - él/ella/usted"", ""answer"": ""dé"", ""tenseTag"": ""imperativo"", ""personTag"": ""él_ella_usted""}}"
es,verbs,imperativo,dar,dar,to give,49,imperativo positivo - nosotros,demos,"[""demos""]",,dar,to give,imperativo positivo - nosotros,imperativo,nosotros,,,,,,,,,,,,"{""verb"": ""dar"", ""form"": {""label"": ""imperativo positivo - nosotros"", ""answer"": ""demos"", ""tenseTag"": ""imperativo"", ""personTag"": ""nosotros""}}"
